title,thumbnails,description,viewCount_channel,subscriberCount_channel,viewCount_video,likeCount_video,class
Police Arrest Hip Hop Kids,https://i.ytimg.com/vi/jGeZrLA1zwM/hqdefault.jpg,Braxton is Policeman and he will arrest Hip Hop Ryder. Watch how police arrest hip hop kids. Subscribe to our Kids Play channel: ...,495231535,663000,287396,223,crime
Section 41 CrPC - When Police May Arrest Without Warrant | Chapter 5 - Arrest of Persons CrPC,https://i.ytimg.com/vi/ddJsZSgHrps/hqdefault.jpg,Section 41A to 41D (Next Video) - https://youtu.be/XgOM03B3eOc CrPC Playlist ...,3274514,43400,106922,2936,crime
Security guard Use of Force and arrest tutorals,https://i.ytimg.com/vi/6wk1DAuncN4/hqdefault.jpg,I get together with family and friends to practice some very usefull and important on the job skills as security guards. Thanks to ...,764608,1700,41094,365,crime
Aggressive Cop Gets Sued After Arrest,https://i.ytimg.com/vi/1VwL-LI3nlQ/hqdefault.jpg,Click this link to make some cash for giving your opinion! https://www.inflcr.co/SHF9T Thanks YouGov for sponsoring! Boston ...,749011135,1150000,332608,14750,crime
Islamabad High Court Furious! Issues Arrest Warrant for DC Islamabad | Dawn News,https://i.ytimg.com/vi/YJuwPdHZdfI/hqdefault.jpg,Islamabad High Court Has Issued Arrest Warrant of DC Islamabad | Dawn News اسلام آباد ہائی کورٹ نے ڈی سی اسلام آباد کے وارنٹ ...,458051095,1360000,3029,72,crime
Cuffing,https://i.ytimg.com/vi/ndmI2MmVvqk/hqdefault.jpg,,38306,168,,,crime
KARDİAK ARREST YÖNETİMİ VE İLAÇLAR,https://i.ytimg.com/vi/t9Yj2arPvPg/hqdefault.jpg,Kardiak Arreste hangi ilaçlar kullanılır ? Adrenalin ne zaman verilmelidir ? Amiodoron ne zaman verilmelidir ? Kardiak arrest ...,2565531,41000,73021,1831,crime
Breaking News!! Judge Made A Big Arrest | MUST WATCH!! | Dunya News,https://i.ytimg.com/vi/n2uJGo5TT6A/hqdefault.jpg,Breaking News!! Judge Made A Big Arrest | MUST WATCH!! | Dunya News Welcome to the official channel of Dunya News.,3866629128,7340000,58814,615,crime
Woman Has Children’s Father Arrested! | Part 3,https://i.ytimg.com/vi/2cwZ_MOK-WI/hqdefault.jpg,Marybel admits to parking in the driveway even though she wasn't supposed to! The Original! There's only ONE Judge Judy.,849970220,762000,88022,1544,crime
Arresting techniques in proper way (VILLAVERDE PS),https://i.ytimg.com/vi/H37wNwJcd8I/hqdefault.jpg,"Arresting,",98667,298,12706,172,crime
bala X alaeddin bey rocking arrest mongol commander 🔥 fake tajuldin noyan 🐎 shocked to sea #shorts,https://i.ytimg.com/vi/948Y-XfHhPU/hqdefault.jpg,bala X alaeddin bey rocking arrest mongol commander fake tajuldin noyan shocked to sea #shorts.,24195223,68400,19542,1662,crime
Trump Claims He&#39;ll Be Indicted &amp; ICC Calls for Putin&#39;s Arrest | The Daily Show,https://i.ytimg.com/vi/SEt_uza8Tos/hqdefault.jpg,"Al Franken tackles the biggest news of the day, including the possible indictment of Donald Trump and the arrest warrant issued ...",5531115489,10800000,1217745,25210,crime
Arrest Made in 1971 Cold Case Killing of Natalie Scheublin #Shorts,https://i.ytimg.com/vi/UrMk6jmxaCM/hqdefault.jpg,"Authorities in Massachusetts say they have finally made an arrest in a 50-year-old murder case. In June 1971, Natalie Scheublin, ...",23429846909,12900000,246039,9139,crime
Islamabad Police is Unable to Arrest Imran Khan at Zaman Park,https://i.ytimg.com/vi/QipnvBxdxvY/hqdefault.jpg,Maryam Nawaz and Nawaz Sharif are trying to get Imran Khan arrested but people are coming around Zaman Park and police is ...,1971504333,4630000,275700,20611,crime
&#39;What&#39;s Up With Cat Woman?&#39;: Lady Dressed as a Cat Gets Arrested for Hitting Boyfriend (JAIL),https://i.ytimg.com/vi/WMI0frXXUy8/hqdefault.jpg,"A woman dressed as a cat ends up in jail after hitting her boyfriend during an altercation. Plus, a drug dealer claims he is ...",3570966370,5630000,324592,4262,crime
Woman Has Children’s Father Arrested! | Part 4,https://i.ytimg.com/vi/imDifl4BtuQ/hqdefault.jpg,Can Marybel prove she had a good reason to call the cops after an incident with her ex Christopher? The Original! There's only ...,849970220,762000,83189,1852,crime
Rule 113 Arrest  (Part 1),https://i.ytimg.com/vi/k2ONeYAi_RQ/hqdefault.jpg,,811621,11300,14484,182,crime
"Video shows arrest of accused Buffalo, NY supermarket shooter Payton Gendron",https://i.ytimg.com/vi/nyeAWS78c_4/hqdefault.jpg,Authorities say the suspect who fatally shot 10 people and injured three others at a Buffalo supermarket Saturday traveled from ...,420534659,459000,1003512,5479,crime
Criminal Procedure: Rule 113 (Sections 1-14),https://i.ytimg.com/vi/kC4ArrEo0eA/hqdefault.jpg,Join this channel to get access to perks: https://www.youtube.com/channel/UCx4jNuvKTDCKHAjV5fq6ekA/join.,853242,19900,12954,200,crime
Peruvian officer in teddy bear costume lures suspect to arrest,https://i.ytimg.com/vi/B3V29C46CNo/hqdefault.jpg,Peruvian officer in teddy bear costume lures suspect to arrest #news #shorts #fyp.,420534659,459000,10453,196,crime
"Warrant of arrest, Warrantless arrest.",https://i.ytimg.com/vi/LxXk66__S4w/hqdefault.jpg,"Warrant of arrest, Warrantless arrest. Pleace Subscribe our channel KUYA LESPU, Thanks and God bless.",1474654,52200,4694,133,crime
Arrest Techniques 🔗,https://i.ytimg.com/vi/PheM3gBn9Z8/hqdefault.jpg,,70267,218,70120,476,crime
ANO ANG WARRANT OF ARREST? -ATTY. MARK TOLENTINO,https://i.ytimg.com/vi/gblPJ_04QPQ/hqdefault.jpg,Please LIKE and SHARE www.facebook.com/marktolentinolaw and visit www.youtube.com/marktolentinolawblog for more details ...,12216331,208000,24121,443,crime
55 ARRESTS,https://i.ytimg.com/vi/BKE0NZ0vy9M/hqdefault.jpg,,428540366,518000,36191,3604,crime
Qualified Immunity DENIED for Arrest over Profane T-Shirt (Wood v. Eubanks),https://i.ytimg.com/vi/w9_9Mh_hA7w/hqdefault.jpg,Michael Wood was arrested after wearing a T-Shirt with profane language to the Clark County Fair where he was confronted by a ...,41894407,164000,132003,3970,crime
Proper arresting &amp; Handcuffing techniques/Boracay,https://i.ytimg.com/vi/uGCOUR2Wp3Q/hqdefault.jpg,"Self defence#Training#Confedence Basic tips how to defence your self in a critical situation, In a proper techniques.",39352,1800,3572,179,crime
ARREST (RULE 113),https://i.ytimg.com/vi/pi8sTzBWtNA/hqdefault.jpg,,811621,11300,10448,127,crime
TXDPS arrest Polk County man believed to be a suspect connected missing 11-year-old,https://i.ytimg.com/vi/iY824shzggA/hqdefault.jpg,"According to the Texas Department of Public Safety, a possible suspect in the disappearance of Audrii Cunningham, 11, has been ...",304857133,457000,56629,1397,crime
Militarized Police Assault And Arrest Man - For Filming,https://i.ytimg.com/vi/pmVUU6Szq2M/hqdefault.jpg,Justin Bacon - https://www.youtube.com/channel/UCg3PA5PsTUMNP3Zdc27zFJA/videos Help him fight the case!,749011135,1150000,311159,12050,crime
I have a Warrant out for my Arrest!!!,https://i.ytimg.com/vi/S4Bj8qgcI7Y/hqdefault.jpg,Thanks for stopping by.... KNOW NO LIMITS at http://shopknownolimits.com Subscribe for 1 mill and ill build a roller coaster at my ...,836142494,1790000,172381,6208,crime
I GOT ARRESTED BY TYRANTS!,https://i.ytimg.com/vi/VZlLTcTjifg/hqdefault.jpg,"Get your Trifolds and 5th Amendment Cop Cards on www.DeleteLawZ.com Thanks, Chille @ChilleDeCastro PayPal ...",197428439,500000,198001,20338,crime
HE HELPED MILITARY TO ARREST TREVOR | GTA V GAMEPLAY #85,https://i.ytimg.com/vi/iF48V8Q_4MA/hqdefault.jpg,HE HELPED MILITARY TO ARREST TREVOR | GTA V GAMEPLAY #85 Subscribe to our Second YouTube Channel: ...,11058940036,38200000,18383751,962647,crime
Weak Officer &amp; Taxi Driver Unite With Each Other To Arrest A Deadly Gang !!,https://i.ytimg.com/vi/omHI-wh3SfY/hqdefault.jpg,"When a mild-mannered driver picks up a passenger who turns out to be a cop hot on the trail of a brutal killer drug lord, the Uber ...",145664135,373000,52361,1119,crime
CDI2 Arrest Techniques (for educational purposes only),https://i.ytimg.com/vi/ivirXaZ8Pcs/hqdefault.jpg,,18866,65,17829,138,crime
This guy got arrested over this,https://i.ytimg.com/vi/y9svCEEg3ug/hqdefault.jpg,A man visiting Dubai gets arrested and detail for things he did legally back in Las Vegas #dubai #uae #truecrime #drama ...,12554865941,16700000,773613,68132,crime
Is Xi Jinping under House Arrest? | Military Coup in China? Know what is happening,https://i.ytimg.com/vi/qtOzNrtcnAA/hqdefault.jpg,Xijinping #ChinaCoup #China @WorldAffairsUnacademy Is Xi Jinping under House Arrest? | Military Coup in China? Know what ...,2447322766,3740000,1032335,71667,crime
IPSA Seminar (International Police &amp; Security Association),https://i.ytimg.com/vi/L_al_LMJ0z4/hqdefault.jpg,Police Security Seminar Self Defence Techniques Arrest & Restraint Take Downs Defence from Knives Control Techniques Using ...,5699067,91300,2527650,41761,crime
Arrested!!! 💀😱 Sound via @VoiceVerseAI #shorts #funny #trending,https://i.ytimg.com/vi/QQg9Kt4s8lw/hqdefault.jpg,LIKE | SHARE | SUBSCRIBE   #shorts #funnyvideo #trending #jokes #entertainment #fyp #hilarious #memes #meme #gta ...,60937401,352000,42823,,crime
Islamabad High Court ordered the arrest of the Deputy Commissioner Islamabad | Breaking News,https://i.ytimg.com/vi/PrAnYGvqrD4/hqdefault.jpg,islamabadhighcourt #deputycommissioner #dcislamabad #publicnews High Court ordered the arrest of the Deputy Commissioner ...,897018744,2620000,965,24,crime
FBI Arrest MasterCard Master Thief,https://i.ytimg.com/vi/snyeRfbuzAE/hqdefault.jpg,The FBI have solved the case and arrested the members who stole over $200 million dollars from MasterCard. Subscribe for more ...,2732909715,14900000,142998,2467,crime
Charlamagne on Nelly Arrest: You&#39;re Too Old For That Bruh,https://i.ytimg.com/vi/V8ajhwGgFzg/hqdefault.jpg,"http://www.vladtv.com - Yesterday at the MTV Movie Awards, blessed and highly-favored ""Breakfast Club"" personality ...",5399007183,5760000,314974,2024,crime
Charlamagne on Nelly Arrest: You&#39;re Too Old For That Bruh,https://i.ytimg.com/vi/V8ajhwGgFzg/hqdefault.jpg,"http://www.vladtv.com - Yesterday at the MTV Movie Awards, blessed and highly-favored ""Breakfast Club"" personality ...",5399007183,5760000,314974,2024,crime
Inspector Daya Under Arrest? | CID | Most Viewed,https://i.ytimg.com/vi/2PRScKolNKU/hqdefault.jpg,Click here to Subscribe to SET India Channel: https://www.youtube.com/user/setindia?sub_confirmation=1 Watch the clips of your ...,159027229648,168000000,9957802,70357,crime
"Inquest Proceedings. Warrantless Arrest, Preliminary Investigation",https://i.ytimg.com/vi/a22V3UPjbEM/hqdefault.jpg,Mga karapatan ng isang detainee.,522669,16400,26185,1008,crime
Department of Criminal Justice Training (DOCJT) Standing Handcuffing,https://i.ytimg.com/vi/_1yGAxUY5VI/hqdefault.jpg,,437748,1320,137663,1199,crime
"Suspect arrested after reports of shots fired, altercation with police in Nyssa",https://i.ytimg.com/vi/EJPgIpORIio/hqdefault.jpg,Nyssa Police said no one was shot or seriously injured and one suspect was taken into custody.,96532889,108000,516,10,crime
BRUTAL ARREST of a 5 year old Palestinian child by Israeli military,https://i.ytimg.com/vi/Xs1fIjIKamo/hqdefault.jpg,"13.07.2013 Originally Published on Jul 12, 2013 ""The recent arrest of Wadie Maswadeh, a 5-year-old Palestinian child by the ...",693885,1360,165478,379,crime
Man arrested for molesting teen in Florida,https://i.ytimg.com/vi/qSQ1YkYadnU/hqdefault.jpg,"A man was arrested after molesting a 14-year-old girl in Daytona Beach, Fla.",853749803,791000,3518,68,crime
"Srikant and JK Arrested | Police Station Funny Scene| The Family Man | Manoj Bajpayee, Sharib Hashmi",https://i.ytimg.com/vi/uYs1LLLevIY/hqdefault.jpg,We present you with a comedy scene ft. Manoj Bajpayee where he is in the jail and his friend creates a huge misunderstanding ...,10280380798,19500000,6717905,77638,crime
ANO BA ANG HOT PURSUIT?,https://i.ytimg.com/vi/St1M1RpsZsQ/hqdefault.jpg,"Welcome to my channel where you can learn various security related topics. In this paricular video, we gave insights on the so ...",520345,9740,7874,249,crime
Arresting Techniques (Prone Position),https://i.ytimg.com/vi/OK1lYb6pEeM/hqdefault.jpg,,5145,20,4362,32,crime
Person of interest in disappearance of Audrii Cunningham arrested on unrelated charge; search co...,https://i.ytimg.com/vi/IALiNAzNKKw/hqdefault.jpg,Law enforcement officers are searching for 11-year-old Audrii Cunningham Sunday morning.,729292213,656000,4368,143,crime
Control Techniques for Law Enforcement 1: The Armdrag to Back Control,https://i.ytimg.com/vi/148yzhNGglI/hqdefault.jpg,"Rory Van Vliet is a corrections officer who also has extensive experience in security, bouncing and loss prevention. Here's the ...",4028367,47300,61011,1073,crime
Putin will reach &#39;BREAKING POINT&#39; following arrest warrant,https://i.ytimg.com/vi/Yk55xEFm288/hqdefault.jpg,"Watch on TV: Virgin 604, Freesat 216, Sky 512, Freeview 236, YouView 236 Listen on DAB+ Radio Download the GB News App ...",1225104004,1180000,129638,463,crime
Southern Indiana man arrested after leading police on high-speed chase,https://i.ytimg.com/vi/WHQZJokMMgA/hqdefault.jpg,Southern Indiana man arrested after leading police on high-speed chase Subscribe to WLKY on YouTube now for more: ...,141624145,147000,470,5,crime
Illegal Migrants Attack NYPD Cops  Making Arrest at NYC Migrant Shelter,https://i.ytimg.com/vi/Sg-X1S5C4Xc/hqdefault.jpg,For FREE Wedding or Real Estate Video Service in NYC Contact Adam at a79films@gmail.com Follow Adam's New Video ...,90400152,221000,461463,11311,crime
Banana cat and grimace shake vs yuta baby police complain for arrest papa - Coffin Dance Song Cover,https://i.ytimg.com/vi/-jXVZtMT3nk/hqdefault.jpg,Banana cat and grimace shake vs yuta baby police complain for arrest papa - Coffin Dance Song Cover #coffindance ...,27477157,38900,267032,3274,crime
COP ARRESTS MAN LEAVING HIS KIDS ALONE!,https://i.ytimg.com/vi/hwt_yvr9M2I/hqdefault.jpg,"Get your Trifolds and 5th Amendment Cop Cards on www.DeleteLawZ.com Thanks, Chille @ChilleDeCastro PayPal ...",197428439,500000,108752,11739,crime
Frauditor Jailbird Johnny Arrested &amp; Trespassed at Post Office! #shorts #police #cops,https://i.ytimg.com/vi/IfilUz5DWeg/hqdefault.jpg,HELP SUPPORT THE CHANNEL: https://paypal.me/davidrcoulter?locale.x=en_US Contact me at: ...,51326431,162000,15936,692,crime
Handcuffing techniques,https://i.ytimg.com/vi/wj9g_L-PUZ8/hqdefault.jpg,Basic Handcuffing techniques and arresting technique#arresting#handcuffing#commando#training.,201073,3760,28697,319,crime
Islamabad High Court has Issued Arrest Warrant of DC Islamabad | Breaking News | GNN,https://i.ytimg.com/vi/wjf9OB2jv_0/hqdefault.jpg,Islamabad High Court has Issued Arrest Warrant of DC Islamabad | Breaking News | GNN Khabar Hai- ...,1301931816,2930000,2033,99,crime
Basic Handcuffing Techniques by Police Staff Sgt. Justo for BPSO Sto. Niño Lecture Demonstration🏆,https://i.ytimg.com/vi/zUfNOrrAOac/hqdefault.jpg,,26680,245,4223,43,crime
&#39;You Don&#39;t Like Pretty People!&#39;: 7 Allegedly Drunk People Who Attempted to Get Out of a DUI,https://i.ytimg.com/vi/ApzxI_kuiEY/hqdefault.jpg,"From former sheriffs to ex-NFL cheerleaders, these seven people attempted to get out of a DUI arrest by using their looks or status.",3570966370,5630000,3088824,26701,crime
"UCCS community healing, suspect arrested Monday",https://i.ytimg.com/vi/gXnP3l1hiUQ/hqdefault.jpg,A UCCS student is in jail tonight charged with the murders of two people on campus last week. Police say he is 25-year-old ...,44606754,53600,784,5,crime
"Illegal arrest of PTI leaders Contempt Case, IHC orders to arrest DC Islamabad Memon? Imran Khan PTI",https://i.ytimg.com/vi/ON0aTzYXiMw/hqdefault.jpg,Adv Abdul ghaffar shares the details of the hearing of Contempt Case against DC Islamabad Irfan Nawaz Memon and others in ...,148156379,209000,22688,2336,crime
6 arrested as Miami-Dade Police crack down on intersection takeovers,https://i.ytimg.com/vi/ZdpzWYD-0LE/hqdefault.jpg,Six people were arrested this past weekend as Miami-Dade Police continue their crackdown with other agencies against ...,535857016,556000,5410,125,crime
Two arrested in Prentiss in connection with Springfield shooting,https://i.ytimg.com/vi/VZ167B2rQUc/hqdefault.jpg,The Penobscot County Sheriff's Office said deputies found Matthew Vandine and Noel Wilson at a home on Tar Ridge Road on ...,60208148,81000,245,6,crime
YSL Lawyer Arrested on Gang Charge Over Alleged Instruction to Destroy Evidence,https://i.ytimg.com/vi/gFAGASmXK0Y/hqdefault.jpg,"If you're ever injured in an accident, you can check out Morgan & Morgan. You can start your claim in just a click without having to ...",3570966370,5630000,79887,1516,crime
"CEO Arrested in ‘Massive Data Breach’ Case, Given $500K Bond, House Arrest With Ankle Monitor",https://i.ytimg.com/vi/YABBoPxZl0M/hqdefault.jpg,Safety of Millions Hinges on Data From 8 Pfizer Mice https://epochtim.es/xNWt9EE Resources: Sekur: ...,288677305,1470000,530685,40023,crime
Two men arrested after an attempted hit-and-run in Jackson County,https://i.ytimg.com/vi/PTbY5HXvlMQ/hqdefault.jpg,"On Friday, two men were reportedly arrested after an attempted hit-and-run incident. For more News, Weather, and Sports in ...",7005080,11000,153,5,crime
Entitled Karen has MELTDOWN During Arrest,https://i.ytimg.com/vi/c6UrREgM6VE/hqdefault.jpg,In this police bodycam video we have a dumb Karen getting arrested. Shout out: Florida Cop Cam Check out Nicole's Bodycam ...,18719661,86800,33989,2253,crime
Warrantless Search (Criminology Board Exam Review Lecture in Criminal Procedure &amp; Bar Exam Reviewer),https://i.ytimg.com/vi/CtavR-vmPFg/hqdefault.jpg,Justice Buddy lectures the following instances when warrantless search is lawful: I. Warrantless search incidental to a lawful arrest ...,2754436,66200,32422,1598,crime
Mithun On Arrest of Republic Bangla Journalist | ‘বাংলায় অবিশ্বাস্য ঘটনা। যেন জরুরি অবস্থা চলছে’,https://i.ytimg.com/vi/A8KaWEcN75E/hqdefault.jpg,Mithun Chakraborty On Arrest of Republic Bangla Journalist | সন্দেশখালিতে পুলিশের নির্লজ্জতার ...,1689686221,2660000,64501,1390,crime
"Lakewood middle school staff member arrested, accused of inappropriately touching students",https://i.ytimg.com/vi/T-SIRAVVKJg/hqdefault.jpg,"A staff member at Creighton Middle School is accused of inappropriately touching students during school hours, and police are ...",327660538,367000,475,8,crime
Bridgton man arrested on multiple charges including assault on an officer after Naples traffic stop,https://i.ytimg.com/vi/bWL80jYPTKc/hqdefault.jpg,"Zachary Laney, 29, hit a Cumberland County Sheriff's Deputy with his car door jamb after refusing to be taken into custody, ...",60208148,81000,702,3,crime
Protest Against Imran Khan Arrest | Thousands Of People Reached Time Square | Breaking News,https://i.ytimg.com/vi/gyW2hB2-pro/hqdefault.jpg,Protest Against Imran Khan Arrest | Thousands Of People Reached Time Square | Breaking News #ImranKhan ...,3519767780,7190000,127523,4387,crime
Republic Journalist Arrest News LIVE | গ্রেফতার সাংবাদিক। রিপাবলিকের পাশে সন্দেশখালি,https://i.ytimg.com/vi/IrzvDH4DzwQ/hqdefault.jpg,Republic Bangla Reporter Arrested News LIVE | ৩ বার জোর করে অ্যারেস্ট মেমোয় সাইন। রাতে ...,1689686221,2660000,15225,313,crime
KICKING COPS BEFORE THEY CAN ARREST ME IN ROBLOX JAILBREAK,https://i.ytimg.com/vi/kPyUn-2A1LY/hqdefault.jpg,kicking cops before they arrest me in roblox jailbreak Subscribe for more Roblox here: http://bit.ly/1l8fpGa LEAVE A LIKE IF YA ...,610969591,2930000,655695,11560,crime
Hamid Mir&#39;s big statement about Imran Khan&#39;s possible arrest | Capital TV,https://i.ytimg.com/vi/7DOQyx7_Gn8/hqdefault.jpg,CapitalTV #CapitalNews #CapitalLive #imrankhan #hamidmir #pti #police #islamabadpolice #zamanpark #lahore ...,1655277411,2630000,192707,1236,crime
What Happens If You Arrest Michael&#39;s WIFE AMANDA in GTA 5?,https://i.ytimg.com/vi/t8_kFkfz6Z8/hqdefault.jpg,"We arrested Amanda and this is what happened! For MORE GTA 5 Videos, LIKE & Subscribe! ▻ Become a Channel Member: ...",268109580,727000,154018,2029,crime
IPOB Reacts To Kanu&#39;s Arrest + Malami Announces Kanu’s Arrest In Hausa -Trending w/Ojy Okpe,https://i.ytimg.com/vi/MfZZiANFBbQ/hqdefault.jpg,"Following the arrest of the leader of Indigenous People of Biafra, Nnamdi Kanu, Senate minority leader Enyinnaya Abaribe has ...",346040904,771000,49419,335,crime
लड़के को Minecraft के लिए Arrest किया😨Boy Get Arrested For Playing Minecraft🤯 |Facts Dastan| #shorts,https://i.ytimg.com/vi/tidVXUpc0R8/hqdefault.jpg,लड़के को Minecraft के लिए Arrest किया  Boy Get Arrested For Playing Minecraft   |Facts Dastan| #shorts ...,1783762577,4720000,1169092,130687,crime
JSO: Corrections officer arrested after trying to buy property from father with dementia for $1,https://i.ytimg.com/vi/gtXec19wIfs/hqdefault.jpg,"Steven Bryant, who is suspended without pay, is the third Jacksonville Sheriff's Office employee arrested in 2024.",245920293,295000,425,6,crime
Latest Update on Imran Khan after ARREST | What will happen in next 3 days? | Mansoor Ali Khan,https://i.ytimg.com/vi/aFLaiLP_qVg/hqdefault.jpg,"MansoorAliKhan #ImranKhan #Arrest Mansoor Ali Khan is an Investigative Journalist and Anchorperson on the show ""Meray ...",380865939,1180000,190807,6724,crime
1.WALL SEARCH 2.STANDING SEARCH 3.KNEELING SEARCH #PRONE SEARCH,https://i.ytimg.com/vi/J9WpCQgg6pU/hqdefault.jpg,,105621,343,103188,551,crime
"Supreme Court से Zee Anchor Rohit Ranjan राहत,  Police नहीं करेगी Arrest | वनइंडिया हिंदी | *news",https://i.ytimg.com/vi/mwKKKLHCV8c/hqdefault.jpg,Delhi: News Anchor Rohit Ranjan reached the Supreme Court against the arrest. And he got relief from the court. The court has ...,5076590379,13500000,47798,585,crime
Police searching for woman accused of assaulting musician in subway station,https://i.ytimg.com/vi/odqMwSMU9NM/hqdefault.jpg,The NYPD has released new video of the woman wanted for allegedly assaulting a musician as he performed in a Manhattan ...,1056601032,898000,9854,151,crime
Childish Drunk Driver Wants To Go Home DUI Arrest Body Cam Footage,https://i.ytimg.com/vi/fQYwtjjFJeo/hqdefault.jpg,Bloomington Illinois police arrest a female driver for driving under the influence of alcohol after officers witness her driving with no ...,1416642,10500,15462,,crime
Imran Khan Ko Arrest Karne Ke Lie Quetta Police 1300 Ki Nafri Le Kar Zaman Park Pahunche Gi,https://i.ytimg.com/vi/y__sNpxQXA0/hqdefault.jpg,"Quetta Police have reached Zaman Park, Lahore in an attempt to arrest Chairman PTI Imran Khan. PTI and workers and ...",2871516283,8550000,404187,6524,crime
ARY News 8 PM Headlines 20th February 2024 | 𝐈𝐇𝐂 𝐢𝐬𝐬𝐮𝐞𝐬 𝐚𝐫𝐫𝐞𝐬𝐭 𝐰𝐚𝐫𝐫𝐚𝐧𝐭 𝐟𝐨𝐫 𝐃𝐂 𝐈𝐬𝐥𝐚𝐦𝐚𝐛𝐚𝐝,https://i.ytimg.com/vi/GGBkbbLBdu4/hqdefault.jpg,"DeputyCommissioner #IslamabadHighCourt #ArrestWarrant #headlines Power-sharing talks on as PPP, PML-N reach consensus ...",7609173850,13200000,24183,805,crime
Should Rhea Be Arrested Instead Of Vilifying Sushant? | Arnab Goswami Debates,https://i.ytimg.com/vi/k4VQ4h7O78s/hqdefault.jpg,Republic TV is India's no.1 English news channel since its launch. It is your one-stop destination for all the live news updates from ...,2360798979,6020000,78415,2637,crime
Latest Update on Imran Khan after ARREST | What will happen in next 3 days? | Mansoor Ali Khan,https://i.ytimg.com/vi/aFLaiLP_qVg/hqdefault.jpg,"MansoorAliKhan #ImranKhan #Arrest Mansoor Ali Khan is an Investigative Journalist and Anchorperson on the show ""Meray ...",380865939,1180000,190807,6724,crime
Man arrested for stabbing security guard during Albuquerque shoplifting incident,https://i.ytimg.com/vi/-wG31AajCYg/hqdefault.jpg,Full Story: https://www.krqe.com/news/crime/man-arrested-for-stabbing-security-guard-during-albuquerque-shoplifting-incident.,503862318,336000,2788,49,crime
Basic Handcuffing Techniques by Police Staff Sgt. Justo for BPSO Sto. Niño Lecture Demonstration🏆,https://i.ytimg.com/vi/zUfNOrrAOac/hqdefault.jpg,,26680,245,4223,43,crime
JSO: Corrections officer arrested after trying to buy property from father with dementia for $1,https://i.ytimg.com/vi/gtXec19wIfs/hqdefault.jpg,"Steven Bryant, who is suspended without pay, is the third Jacksonville Sheriff's Office employee arrested in 2024.",245920293,295000,425,6,crime
Imran Khan Arrest Warrant | Ned Price Big Statement | Breaking News,https://i.ytimg.com/vi/F4gcPKt1j7o/hqdefault.jpg,Imran Khan Arrest Warrant | Ned Price Big Statement | Breaking News #ImranKhanArrest #NedPrice #BreakingNews Imran Khan ...,3519767780,7190000,95181,1324,crime
Police Arrest Man Accused Of Stabbing 2 Homeless Citizens In Downtown OKC,https://i.ytimg.com/vi/OkPJfqagy6o/hqdefault.jpg,Oklahoma City police arrested a man they said violently stabbed homeless citizens with a knife last week.,25335495,57400,385,11,crime
Bodycam DUI Arrest - 20-Year-Old Woman is Arrested for DUI and Mom is Not Happy About It,https://i.ytimg.com/vi/1DBD8_4Yhjc/hqdefault.jpg,"On February 9, 2024, Athens Police Officer Johnson observed a vehicle traveling without headlights on. He initiated a traffic stop ...",21865200,72700,6004,495,crime
Warrantless Search (Criminology Board Exam Review Lecture in Criminal Procedure &amp; Bar Exam Reviewer),https://i.ytimg.com/vi/CtavR-vmPFg/hqdefault.jpg,Justice Buddy lectures the following instances when warrantless search is lawful: I. Warrantless search incidental to a lawful arrest ...,2754436,66200,32422,1598,crime
This Popular Tik Toker Was Arrested For A Shocking Reason…,https://i.ytimg.com/vi/IONoYKII-2s/hqdefault.jpg,,2282756652,2630000,125587,21563,crime
"Suspect fires at Findlay police, escapes capture before being caught up with in Sylvania",https://i.ytimg.com/vi/GGgecglOv0U/hqdefault.jpg,"A homicide suspect was detained in Sylvania on Saturday evening after a multi-county police chase. Two others, who were ...",30657344,50700,382,13,crime
"Supreme Court से Zee Anchor Rohit Ranjan राहत,  Police नहीं करेगी Arrest | वनइंडिया हिंदी | *news",https://i.ytimg.com/vi/mwKKKLHCV8c/hqdefault.jpg,Delhi: News Anchor Rohit Ranjan reached the Supreme Court against the arrest. And he got relief from the court. The court has ...,5076590379,13500000,47798,585,crime
Most Viewed |CID |क्या CID Officers Arrest कर पाएंगे Hacker को ?  | 18 May 2022,https://i.ytimg.com/vi/AwzImyIHuYg/hqdefault.jpg,Click here to Subscribe to the SET India Channel: https://www.youtube.com/user/setindia?sub_confirmation=1 Click Here to watch ...,159027229648,168000000,839677,9387,crime
Gujranwala ATC issues Rana Sanaullah&#39;s arrest warrant,https://i.ytimg.com/vi/J9xeua6-YIk/hqdefault.jpg,ranasanaullah #ATC #Breakingnews ARY News is a leading Pakistani news channel that promises to bring you factual and timely ...,7609173850,13200000,313403,6268,crime
Imran Khan Will Arrest? | Pervaiz Elahi Open Challenge To Government | Breaking News,https://i.ytimg.com/vi/U1qZLOAot28/hqdefault.jpg,Imran Khan Will Arrest? | Pervaiz Elahi Open Challenge To Government | Breaking News #ImranKhan #PervaizElahi ...,3519767780,7190000,311820,7437,crime
Nazir Leghari Bashes Maryam Aurangzeb | Imran Khan Arrest | Supreme Court Today | Breaking News,https://i.ytimg.com/vi/FD0pJS0cpJo/hqdefault.jpg,Nazir Leghari Bashes Maryam Aurangzeb | Imran Khan Arrest | Supreme Court Today | Breaking News #Supremecourtofpakistan ...,3519767780,7190000,95928,1685,crime
